Order_Number,Order_Status,Missed_LPNs
6103482310369646,Short,"00100854129314067353, 00100854129314876627, 00100854129314876634"
6103482410369671,Perfect,
6103511810542425,Perfect,
6103545910543907,Perfect,
6103592610482591,Perfect,
6103730810544763,Short,"00100854129314529073, 00100854129314529066"
6103942710545228,Perfect,
6103945810545698,Short,"00100854129314528984, 00100854129314528960"
6103946410545694,Short,"00100854129314703985, 00100854129314703978"
6104050210545944,Perfect,
6104095110530754,Short,00303033810000029129
6104196610546643,Short,00100854129314492636
6104298010331769,Perfect,
6104303810547205,Perfect,
6104314710475358,Perfect,
6104317310546176,Perfect,
6104886110520763,Perfect,
6104886610534692,Perfect,
6104887310517922,Perfect,
6104888510531600,Perfect,
6104890210538856,Perfect,
6104909510534488,Perfect,
6104909910534496,Short,"00100854129314434704, 00100854129314434711"
6104913710543524,Perfect,
6104931210533264,Perfect,
6105024610552173,Perfect,
6105025210552175,Perfect,
6105343310555156,Short,"00100854129314876665, 00100854129314876672, 00100854129314876689"
6105343410555157,Short,"00100854129314876702, 00100854129314876719"
6105343810555160,Perfect,
6105357810555264,Short,"00100854129314876733, 00100854129314876757, 00100854129314876740"
6105358110555267,Short,"00100854129314877068, 00100854129314877075"
6105358310555269,Short,"00100854129314876788, 00100854129314876771"
6105358710555271,Short,00100854129314876818
6105358810555265,Short,"00100854129312443876, 00100854129312443913, 00100854129312443883"
6105360010555284,Perfect,
6105587810558135,Short,00100854128240000144
6105854710559944,Short,"00100854129314529257, 00100854129314529264"
6105886410560073,Perfect,
6106017610560646,Perfect,
6106110910561611,Perfect,
6106399810562149,Perfect,
6106538510563949,Perfect,
6106580310564190,Short,00100854129314491394
6106717510538871,Perfect,
6106753710559213,Perfect,
6106755310420861,Perfect,
6106755410446715,Perfect,
6106755510481310,Perfect,
6106755610491861,Perfect,
6106755910530754,Short,00100854129314875118
6106756410555160,Perfect,
6106756510555284,Perfect,
6106759110564279,Short,00100854129314492650
6106800810491781,Perfect,
6107106910569495,Short,"00100854129314877020, 00100854129314877044, 00100854129314877037"
6107117810569542,Perfect,
6107118010569543,Short,00100854129314724621
6107118310569533,Perfect,
6107124610569559,Perfect,
6107126610569566,Perfect,
6107127410569572,Short,"00100854129314421353, 00100854129314421360, 00100854129314421377"
6107127910569575,Short,00100854129314421551
6107128710569580,Short,00100854129312444064
6107129610569584,Perfect,
6107130510569588,Short,"00100854129314856001, 00100854129314855974, 00100854129314855998"
6107142710569501,Perfect,
6107144210483049,Perfect,
6107144410483086,Short,00100854129314765846
6107178410223311,Perfect,
6107179010230145,Perfect,
6107179110230155,Perfect,
6107179210230156,Perfect,
6107180910246529,Perfect,
6107181010246530,Perfect,
6107181110246531,Perfect,
6107181210246532,Perfect,
6107181310246533,Perfect,
6107181410246534,Perfect,
6107181610246536,Perfect,
6107181810246538,Perfect,
6107182010246540,Perfect,
6107182110246542,Perfect,
6107182210246543,Perfect,
6107182410246636,Perfect,
6107188810310903,Perfect,
6107189210311301,Perfect,
6107189510312995,Perfect,
6107189610312996,Perfect,
6107189710312997,Short,00100854129314517223
6107189810312998,Perfect,
6107189910312999,Short,00100854129314532028
6107190110313004,Perfect,
6107190210313006,Perfect,
6107190310313008,Perfect,
6107190410313009,Perfect,
6107190510313010,Perfect,
6107190610313012,Perfect,
6107190710313013,Perfect,
6107190810313016,Perfect,
6107190910313017,Perfect,
6107191010313018,Perfect,
6107191110313019,Perfect,
6107191210313097,Perfect,
6107191310313098,Perfect,
6107192810317819,Perfect,
6107193910322936,Perfect,
6107194210323229,Perfect,
6107194910331783,Short,00100854129314532189
6107195010331806,Perfect,
6107195110331807,Perfect,
6107196610356870,Perfect,
6107196910356874,Perfect,
6107197110356949,Perfect,
6107197210356995,Perfect,
6107197410356999,Perfect,
6107197510357000,Perfect,
6107197610357001,Perfect,
6107197710357003,Perfect,
6107197910357005,Perfect,
6107198110357010,Perfect,
6107198210357011,Perfect,
6107199610367778,Perfect,
6107199710367834,Perfect,
6107199910367842,Perfect,
6107200010367846,Perfect,
6107200110367847,Perfect,
6107200310367853,Perfect,
6107200410367854,Perfect,
6107200510367855,Perfect,
6107200610367856,Perfect,
6107200710367858,Perfect,
6107200810367859,Perfect,
6107200910367860,Perfect,
6107201010367861,Perfect,
6107201110367862,Perfect,
6107201210367864,Perfect,
6107201310367865,Perfect,
6107201410367866,Perfect,
6107201510367867,Perfect,
6107201610367868,Perfect,
6107202310368839,Perfect,
6107202410369397,Short,00100854129314517575
6107202510369401,Perfect,
6107202610369412,Perfect,
6107202810369429,Perfect,
6107202910369433,Perfect,
6107203010369436,Perfect,
6107203110369439,Perfect,
6107203310369443,Short,00100854129314447780
6107203410369447,Perfect,
6107203510369453,Perfect,
6107203710369468,Perfect,
6107203810369473,Perfect,
6107204010369482,Perfect,
6107204210369488,Perfect,
6107204310369497,Perfect,
6107204610369529,Perfect,
6107204810369538,Perfect,
6107207610389216,Perfect,
6107207710389224,Perfect,
6107207810389228,Short,00100854129314447810
6107209310397912,Perfect,
6107209510397922,Perfect,
6107209710397930,Perfect,
6107210010397939,Perfect,
6107210110397943,Short,00100854129314531045
6107210210397946,Perfect,
6107210310397948,Perfect,
6107210510397953,Short,00100854128239195554
6107210610397954,Perfect,
6107210710397955,Perfect,
6107210810397958,Perfect,
6107212910420404,Perfect,
6107213010420552,Perfect,
6107213410421259,Perfect,
6107213810422687,Perfect,
6107213910422691,Perfect,
6107214010422697,Perfect,
6107214110422699,Perfect,
6107214810422708,Perfect,
6107214910422715,Perfect,
6107215010422716,Perfect,
6107215110422718,Perfect,
6107215510422734,Perfect,
6107215710422738,Perfect,
6107215810422740,Perfect,
6107215910422743,Perfect,
6107216110422744,Perfect,
6107216210422745,Perfect,
6107216310422748,Perfect,
6107216410422754,Perfect,
6107216510422756,Short,00100854129314532196
6107216910424495,Perfect,
6107224010482731,Perfect,
6107227410500484,Perfect,
6107227510500487,Perfect,
6107227910513867,Perfect,
6107229310529253,Perfect,
6107231110532909,Perfect,
6107232210535204,Perfect,
6107274610572400,Perfect,
6107458410538835,Perfect,
6107458510538806,Perfect,
6107530610487699,Perfect,
6107626410574323,Perfect,
6107643710563725,Perfect,
6107662710369672,Perfect,
6107662810370175,Perfect,
6107663210370844,Short,00100854129314515168
6107663510372205,Perfect,
6107663710372340,Perfect,
6107663810372686,Perfect,
6107665210381135,Perfect,
6107666610385711,Short,00100854129313386318
6107667510392724,Short,"00100854129314880204, 00100854129314880174, 00100854129314880181"
6107668010394702,Perfect,
6107668210400351,Short,00100854129314880242
6107668310400357,Perfect,
6107668610400372,Perfect,
6107668710400378,Perfect,
6107671010403834,Perfect,
6107671910407353,Perfect,
6107672810409225,Perfect,
6107673310410810,Short,00100854129314880303
6107673810411894,Perfect,
6107673910411948,Perfect,
6107674810412576,Perfect,
6107675710413139,Perfect,
6107675910415867,Perfect,
6107677210422386,Perfect,
6107677310422785,Perfect,
6107677610422823,Short,00100854129314515182
6107677710422832,Short,00100854129314515144
6107677910422836,Short,00100854129314515236
6107682310482740,Perfect,
6107682410482751,Perfect,
6107683210483743,Perfect,
6107685910513867,Perfect,
6107686210513898,Perfect,
6107686410513899,Perfect,
6107686510513900,Short,00100854129314825687
6107686610513901,Perfect,
6107687110513911,Short,00100854129314825649
6107687210513912,Perfect,
6107687410513915,Perfect,
6107687510513919,Perfect,
6107687710513921,Perfect,
6107687910513990,Perfect,
6107688010513992,Perfect,
6107688110513993,Perfect,
6107688210513996,Perfect,
6107691510533425,Short,00003033800007149219
6107691610533442,Perfect,
6107692310533497,Perfect,
6107693210535203,Perfect,
6107777010556782,Perfect,
6107866810437266,Short,00100854129314577609
6107867210441274,Perfect,
6107867310441275,Perfect,
6107867410441276,Perfect,
6107867510441277,Perfect,
6107867610441278,Perfect,
6107867710441280,Perfect,
6107867810441281,Perfect,
6107868010441283,Perfect,
6107868110441284,Perfect,
6107868210441285,Perfect,
6107868310441286,Perfect,
6107868410441288,Perfect,
6107868510441292,Perfect,
6107868610441293,Perfect,
6107868710441294,Perfect,
6107868810441295,Perfect,
6107868910441296,Perfect,
6107869110446718,Perfect,
6107899310576018,Short,"00100854129314529813, 00100854129314876849, 00100854129314876832"
6108217510500423,Perfect,
6108222110577348,Perfect,
6108425210397807,Perfect,
6108425310422849,Short,00100854129314515199
6108425410422850,Short,00100854129314515151
6108425510422895,Perfect,
6108425610423165,Perfect,
6108741010580433,Perfect,
6108815710533264,Perfect,
6108854510538871,Perfect,
6109388410589397,Short,"00100854129314893204, 00100854129314893198"
6109388610589399,Short,"00100854129314577647, 00100854129314577630"
6109389110589402,Short,"00100854129314529851, 00100854129314529868"
6109389810589410,Short,"00100854129314530017, 00100854129314529998, 00100854129314530000"
6109390110589413,Short,00100854129314530031
6109390610589417,Short,"00100854129314530062, 00100854129314530055, 00100854129312429252"
6109391110589423,Perfect,
6109391310589421,Short,"00100854129314420974, 00100854129314420967, 00100854129314420943"
6109391410589421,Short,00100854129314491349
6109391610589425,Perfect,
6109392210589421,Short,"00100854129314492957, 00100854129314492933, 00100854129314492940, 00100854129314497785, 00100854129314497778, 00100854129314492926"
6109392310589426,Short,00100854129314491592
6109392410589426,Perfect,
6109392810589421,Perfect,
6109392910589426,Perfect,
6109393010589426,Perfect,
6109408810589541,Short,"00100854129312429276, 00100854129312429290, 00100854129312429283"
6109408910589542,Short,"00100854129314530109, 00100854129314530093, 00100854129314530086"
6109409010589543,Short,"00100854129314578514, 00100854129314578538, 00100854129314578507, 00100854129314578521"
6109409310589545,Short,"00100854129314577692, 00100854129314577685"
6109409410589546,Short,"00100854129314529943, 00100854129312429269"
6109409510589547,Short,"00100854129314893150, 00100854129314893143, 00100854129314893167"
6109409910589550,Short,00100854129314530123
6109412110589548,Perfect,
6109414210589576,Short,00100854129314529974
6109414310589577,Short,"00100854129314530512, 00100854129314530529, 00100854129314530505"
6109414410589578,Short,"00100854129314893174, 00100854129314893242, 00100854129314893235"
6109414510589579,Short,00100854129314530543
6109415010589582,Short,"00100854129314577715, 00100854129314577739, 00100854129314577722"
6109415210589583,Short,"00100854129314893280, 00100854129314893273"
6109415410589584,Short,"00100854129314577760, 00100854129314577777, 00100854129314577753"
6109415510589585,Short,"00100854129314529899, 00100854129314529882, 00100854129314529905"
6109415610589586,Short,"00100854129314584430, 00100854129314584416"
6109415710589587,Short,00100854129314893181
6109417710589597,Perfect,
6109418510589605,Short,"00100854129314875897, 00100854129314875903"
6109420210589620,Short,00100854129314854489
6109422610589632,Short,"00100854129314578477, 00100854129314578484"
6109423710589638,Short,00100854129314854397
6109436910545228,Perfect,
6109437210536970,Perfect,
6109442110577460,Perfect,
6109448010537117,Short,00100854129313610383
6109448910531748,Perfect,
6109450210537118,Short,00100854128239918177
6109451110078067,Perfect,
6109486410523366,Short,00100854129314893129
6109550810572961,Perfect,
6109724210592168,Short,00100854129314424118
6109803310592705,Perfect,
6109834810472262,Perfect,
6109846810465785,Perfect,
6109925910593343,Short,00100854129314876863
6110030610230056,Perfect,
6110042210593988,Short,"00100854129314489513, 00100854129314489476, 00100854129314489483"
6110126210594378,Short,00100854129314529288
6110227510594752,Perfect,
6110230910594810,Short,"00100854128239672932, 00100854128239672949, 00100854128239672956, 00100854128239672925, 00100854128239672987, 00100854128239672918, 00100854128239990265"
6110268310594956,Perfect,
6110418010595336,Perfect,
6110516310596264,Perfect,
6110559210597094,Perfect,
6110605010597864,Short,"00100854128237044250, 00100854128237130618, 00100854128237130625, 00100854128237130854"
6110622410379250,Perfect,
6110696010598401,Short,00100854129314893105
6110718010556387,Perfect,
6110731610500410,Perfect,
6110738510598736,Short,00100854129314877693
6110742110598768,Perfect,
6110752410538871,Perfect,
6110796610599363,Short,00100854129314879451
6110834310600281,Perfect,
6110840610594283,Perfect,
6110841810591437,Perfect,
6111132710602039,Perfect,
6111140210602120,Perfect,
6111145710533264,Perfect,
6111152110602539,Perfect,
6111157810602584,Perfect,
6111169910300032,Perfect,
6111179410589470,Perfect,
6111325910603175,Short,"00100854129314514833, 00100854129314514857"
6111331210603262,Perfect,
6111331510603261,Perfect,
6111379610603558,Perfect,
6111449010481304,Perfect,
6111475810604238,Perfect,
6111583110605159,Perfect,
6111662110605575,Short,00100854129314353388
6111667910605578,Perfect,
6111670110605595,Short,"00100854129314752174, 00100854129314751795, 00100854129314751818, 00100854129314751832, 00100854129314751870, 00100854129314751849, 00100854129314751856, 00100854129314751801, 00100854129314751863, 00100854129314752181, 00100854129314752167"
6111671310605601,Perfect,
6111672210605607,Perfect,
6111678310605622,Short,00100854129314882123
6111683810605637,Short,"00100854129314882093, 00100854129314882079, 00100854129314882086, 00100854129314894638"
6111686110605649,Perfect,
6111686710605653,Short,"00100854129313609998, 00100854129313610017, 00100854129313610062, 00100854129314854168, 00100854129313610123, 00100854129313610109, 00100854129313610024, 00100854129313609974, 00100854129314854175, 00100854129313610147, 00100854129313610000, 00100854129313610055, 00100854129313609981, 00100854129313609967, 00100854129313610086, 00100854129313610079, 00100854129313610048, 00100854129313610130, 00100854129314854182"
